VX,VY
-11.574014,-3.497182
-12.033980,-3.768792
-11.482073,-4.442698
-10.740858,-5.526221
-10.447069,-7.058621
-9.578276,-8.819622
-8.380292,-8.902424
-9.214111,-5.436304
-11.649847,-1.016167
-13.137100,1.006160
-12.986402,0.599040
-6.561771,0.971658
-6.225898,0.128763
-6.666426,-0.184259
-6.540202,-1.886646
-7.014244,-3.779491
-7.324574,-6.396772
-7.618490,-9.136347
-9.010097,-10.051322
-10.584442,-9.532037
-10.971636,-9.773569
-11.272950,-8.882304
-12.312808,-7.628751
-13.485859,-6.930984
-14.083428,-6.912518
-14.914300,-6.073095
-15.668710,-5.048934
-15.894262,-4.490291
-16.633272,-2.954599
-17.015862,-1.027115
-17.043991,1.130213
-17.260326,4.294257
-17.128815,7.985618
-16.807560,12.067491
-16.285456,15.965485
-15.517953,19.396606
-14.349320,21.809366
-13.312196,23.263687
-11.943071,23.351376
-11.277139,22.896206
-10.685038,21.589392
-10.123478,19.714144
-8.820841,16.839607
-7.103723,13.500831
-6.366022,10.947291
-6.185572,9.123479
-6.256955,7.713300
-6.060124,6.518697
-5.970874,5.338342
-5.576410,3.706415
-5.486467,2.019042
-6.532298,1.113038
-7.306054,0.855934
-7.260461,1.412608
-8.168311,0.917241
-8.065480,0.100814
-8.087397,-0.391889
-8.981339,0.299519
-9.488495,-0.025644
-9.938213,-1.645224
-10.786372,-3.286605
-11.393805,-4.271880
-10.889780,-5.249410
-10.964021,-6.000016
-11.292470,-7.293594
-10.475324,-9.153101
-9.869727,-8.538484
-11.651614,-4.141198
-14.495499,0.114008
-15.613170,0.584896
-15.721900,-0.406811
-6.968872,1.257073
-6.531610,0.208408
-6.975208,-0.252519
-6.952022,-1.806185
-7.631407,-3.347815
-7.986675,-5.839659
-8.185183,-8.640503
-9.410913,-9.766051
-11.495536,-8.840968
-12.073919,-9.073957
-11.818178,-8.694386
-13.517315,-6.760936
-14.947135,-5.943439
-14.912406,-6.743290
-16.122366,-5.590884
-17.530420,-4.036615
-18.128044,-3.515649
-18.989599,-1.989831
-19.626837,0.009808
-19.828588,1.860475
-20.104223,4.762500
-20.003307,8.052110
-19.541082,11.670310
-18.726439,15.151246
-17.635151,18.205603
-16.281187,20.463993
-14.836447,21.750271
-13.099515,21.854292
-12.152911,21.494118
-11.200721,20.348978
-10.129213,18.555595
-8.454313,15.826616
-6.671304,12.801086
-5.955878,10.502184
-5.549173,8.605024
-5.340487,7.083430
-5.065415,5.941632
-5.026001,4.897952
-5.140536,3.530856
-5.247352,1.891443
-6.205488,1.201715
-6.929497,1.342587
-6.560904,1.630930
-7.297506,1.115785
-7.284946,0.249180
-7.356594,-0.209970
-8.358921,0.782778
-9.335885,1.129563
-9.707652,-0.448148
-10.123704,-2.597857
-10.196165,-4.569302
-9.980048,-5.683364
-11.131733,-6.264698
-12.156820,-7.106612
-11.566914,-8.762838
-11.730819,-7.557990
-13.917924,-3.062837
-17.046297,0.772126
-18.130392,0.726220
-18.227800,-0.148430
-7.466164,1.550720
-6.973216,0.276484
-7.599377,-0.203789
-7.785054,-1.525050
-8.168186,-3.194798
-8.405958,-5.507284
-9.004693,-7.728183
-9.915031,-8.972565
-11.872815,-8.260736
-12.789750,-8.048175
-12.324971,-7.952985
-13.850812,-6.396994
-15.365212,-5.324142
-15.798431,-5.658574
-17.477676,-4.365543
-18.811735,-2.935403
-19.426168,-2.462615
-20.258202,-1.130387
-21.023441,0.761418
-21.530912,2.639723
-21.794136,5.237710
-21.602030,8.103109
-21.038731,11.266841
-20.054445,14.334538
-18.819714,16.967047
-17.206469,18.891407
-15.692347,20.039783
-13.833872,20.090971
-12.551635,19.758789
-11.246492,18.741842
-9.763535,17.079859
-7.947044,14.686230
-6.128653,11.996278
-5.385715,9.874927
-4.970410,8.075646
-4.803902,6.679122
-4.732291,5.611817
-4.559687,4.400457
-4.992343,3.263137
-5.361059,2.121114
-5.920135,1.626208
-6.328722,1.702098
-6.054593,1.703762
-6.531151,1.450035
-6.456297,0.519463
-6.720093,0.094580
-7.539868,0.910226
-8.861279,2.078437
-9.421706,1.062906
-9.579958,-1.391241
-9.910983,-3.691608
-9.872994,-5.426305
-11.561243,-5.650244
-13.005582,-6.087913
-12.706508,-7.665621
-13.367031,-6.158789
-15.371263,-1.831734
-18.474171,1.797864
-19.489527,1.502131
-19.417589,0.660927
-8.052155,1.892452
-7.464859,0.309643
-8.165567,-0.380450
-8.463328,-1.406354
-8.513525,-2.999175
-8.593334,-5.150302
-9.402561,-6.905199
-10.305209,-7.851736
-12.122233,-7.002080
-13.611944,-6.329040
-13.497684,-7.026146
-14.604842,-5.494327
-15.722460,-4.192298
-16.551651,-4.035632
-17.985456,-3.350725
-18.928709,-2.556909
-19.917593,-1.638737
-20.945484,-0.174101
-21.688282,1.440561
-22.124727,3.161325
-22.287125,5.466964
-22.125698,8.026540
-21.525967,10.735688
-20.404634,13.301520
-19.046978,15.527710
-17.260403,17.106209
-15.848818,18.104271
-14.073382,18.160187
-12.452293,17.821970
-10.819606,16.934855
-9.048225,15.515100
-7.599125,13.843633
-5.748158,11.262778
-4.981701,9.318878
-4.666490,7.686424
-4.226705,6.195842
-4.195141,5.042011
-4.129908,3.963269
-4.707322,3.072117
-5.032369,2.324687
-5.162134,1.933036
-5.517625,2.048409
-5.602280,2.041808
-5.809047,1.595240
-5.669288,0.657355
-6.102393,0.312364
-6.841624,0.916569
-8.218434,2.417018
-8.953117,2.311478
-8.809160,-0.361377
-9.536765,-2.464237
-10.404005,-4.005776
-12.232993,-4.153971
-13.542759,-4.767515
-13.209620,-6.518493
-14.056525,-4.937794
-16.261118,-0.149001
-19.070206,3.488565
-19.479734,2.477885
-19.016840,1.291521
-8.573672,2.277107
-7.889187,0.522289
-8.719328,-0.479373
-9.023852,-1.404704
-8.922526,-2.719911
-9.066019,-4.651214
-9.671508,-6.307021
-10.702015,-6.638957
-12.269610,-5.586617
-14.013854,-4.557879
-14.299275,-5.686143
-14.444777,-5.081577
-15.603487,-3.254871
-16.753803,-2.397077
-17.447025,-2.648567
-18.476620,-1.836411
-19.708164,-0.935743
-20.629642,0.295080
-21.394365,1.808744
-21.688864,3.329307
-21.760910,5.428616
-21.578222,7.756501
-21.050575,10.132682
-20.045359,12.258089
-18.812811,14.135446
-17.107710,15.400301
-15.592711,16.305986
-13.464122,16.154552
-11.700242,15.882739
-9.920387,15.124230
-7.767179,13.761749
-6.737028,12.709349
-5.409033,10.632810
-4.547236,8.774219
-4.029663,7.142186
-3.731024,5.773580
-3.720081,4.629757
-3.529659,3.654274
-4.123182,2.927095
-4.313289,2.438312
-4.143810,2.095026
-4.601114,2.356125
-4.965579,2.463454
-5.292526,1.993378
-5.455437,1.072958
-6.004078,0.732129
-6.671552,1.240015
-7.804227,2.700334
-8.610890,3.205750
-8.547207,0.940041
-9.237393,-1.144431
-10.449003,-2.601642
-12.251553,-2.688721
-13.556982,-3.050824
-13.458470,-5.010977
-14.245988,-3.831180
-16.452251,1.341260
-18.768864,5.131758
-18.481508,3.191191
-17.735283,1.244900
-8.831975,2.682113
-8.065346,0.911121
-8.961051,-0.212143
-9.344701,-1.208655
-9.311172,-2.494460
-9.724395,-4.133068
-9.721612,-6.044361
-10.710221,-6.081303
-12.328589,-4.420970
-13.968168,-3.565469
-14.181470,-5.024490
-13.947422,-4.809242
-15.374376,-2.605791
-16.929676,-0.690066
-17.188951,-1.361666
-17.925070,-0.906891
-18.917702,-0.036730
-19.659576,0.926992
-20.532463,2.278138
-20.896149,3.533107
-20.805470,5.121178
-20.483732,7.063593
-19.808384,9.004652
-18.823999,10.836397
-17.565195,12.359347
-16.020990,13.424980
-14.195407,14.024308
-11.988901,13.924374
-10.547874,13.923297
-8.907661,13.416564
-6.778888,12.294888
-5.757004,11.295873
-4.781492,9.725654
-3.935428,8.146723
-3.202948,6.636669
-3.034708,5.404107
-3.027087,4.322632
-2.741781,3.463105
-3.337216,2.932667
-3.950995,3.049333
-3.949459,2.770421
-4.500401,3.061114
-4.852187,3.194718
-5.172407,2.838448
-5.302442,1.613078
-5.714039,0.945622
-6.530378,1.381868
-7.369232,2.631350
-8.026210,3.295421
-8.314515,2.301805
-8.930441,0.331513
-9.826417,-1.713482
-11.437882,-1.578436
-12.928758,-1.328143
-13.543741,-3.443435
-14.207342,-2.894031
-15.922484,2.107599
-17.730042,5.863370
-17.180910,3.349153
-16.248899,0.758930
-8.655568,3.093919
-8.169177,1.420315
-9.102920,0.691771
-9.332152,-0.649561
-9.240217,-2.261196
-9.664460,-3.997887
-9.608215,-5.897400
-10.443088,-6.005220
-12.094386,-3.951408
-13.861814,-2.407618
-14.593713,-3.274064
-14.379066,-4.164145
-15.609350,-2.148265
-16.489864,-0.543325
-16.301949,-0.921594
-16.901791,-0.322074
-17.628782,0.788495
-18.123955,1.727880
-18.706881,2.794007
-19.085323,3.894329
-19.036453,5.121716
-18.698029,6.566442
-17.962852,7.971917
-16.914175,9.398350
-15.583041,10.612762
-14.120664,11.542491
-12.291668,12.000248
-10.572973,12.095828
-9.551342,12.439263
-7.798727,11.864517
-6.093934,11.043305
-5.000545,10.175811
-3.946305,8.921803
-3.377209,7.703289
-2.635850,6.336361
-2.350154,5.222644
-2.290884,4.164198
-2.157051,3.438529
-2.429424,2.884281
-3.006655,2.976624
-3.554184,3.242033
-4.140461,3.572026
-4.435465,3.465708
-4.839803,2.978970
-5.198373,2.006818
-5.767397,1.398523
-6.727579,1.646377
-7.319090,2.370362
-7.572454,2.848491
-7.917573,2.404531
-8.482970,0.839739
-9.443296,-0.582759
-11.145434,0.067278
-12.582420,0.754506
-13.750017,-1.549897
-14.258251,-1.865416
-15.192723,2.508240
-16.639851,6.510546
-16.199854,3.750399
-15.340873,0.233272
-7.755994,3.745105
-7.585019,2.677837
-8.203665,1.697922
-8.723908,0.341778
-9.298263,-1.323506
-9.877549,-3.301580
-9.900537,-5.430124
-10.424992,-5.961308
-11.610758,-4.178521
-13.308026,-1.776893
-14.403900,-1.569700
-14.409009,-3.207123
-15.289412,-1.962401
-15.961201,-0.401901
-15.701785,-0.348484
-16.028164,-0.045084
-16.557261,1.019850
-16.751524,1.853908
-16.881121,2.779033
-16.989523,3.924485
-16.806587,5.026762
-16.404572,6.232316
-15.838202,7.456625
-14.834683,8.517940
-13.676127,9.512706
-12.453875,10.310005
-10.963208,10.761308
-9.599169,11.127500
-8.109281,11.053555
-6.374733,10.424726
-5.386178,10.090200
-4.441598,9.428952
-3.206925,8.353002
-2.866348,7.382818
-2.325867,6.161628
-1.763831,5.061458
-1.756160,4.160421
-1.810941,3.609474
-1.894151,3.255603
-2.415415,3.310868
-3.249451,3.795169
-3.787402,4.098742
-3.839125,3.741988
-4.231659,3.167513
-5.027303,2.471544
-5.747915,1.879468
-6.567883,1.714727
-7.048980,1.855004
-7.221168,2.052683
-7.721276,2.024412
-8.297816,1.318749
-9.131978,0.762301
-10.744969,1.981471
-12.153566,2.718604
-13.518287,0.255323
-13.758999,-1.157347
-14.309285,2.170940
-16.028494,6.389217
-16.091019,4.045123
-15.121964,-0.151498
-6.499432,4.023707
-6.223840,3.171045
-6.547544,2.290599
-7.593348,1.948791
-8.771390,0.465747
-9.423731,-2.023378
-9.835040,-4.634865
-10.346555,-5.834755
-11.076271,-4.513887
-12.735201,-1.407953
-14.180317,-0.330823
-14.242577,-2.398337
-14.876661,-1.991473
-15.876712,-0.315841
-15.918296,0.340358
-15.967850,0.626076
-16.054583,1.214066
-16.203745,2.008963
-16.033337,2.633785
-15.586120,3.400600
-15.220415,4.290277
-14.598776,5.321599
-13.858552,6.347175
-12.886795,7.197543
-11.798476,8.011532
-10.663001,8.656958
-9.513819,9.097654
-8.317003,9.354013
-6.926618,9.213120
-5.759868,9.019608
-4.986402,8.744925
-4.060938,8.153927
-3.091006,7.439913
-2.920146,6.921450
-2.572934,6.139156
-1.934332,5.080190
-1.719432,4.352190
-1.648658,3.900028
-1.871055,3.803100
-2.592009,4.134849
-3.164786,4.567392
-3.703825,4.923118
-3.940412,4.669320
-4.105534,3.953508
-4.581429,3.176333
-5.218925,2.545398
-6.096165,2.101681
-6.654102,1.789025
-6.858461,1.563368
-7.444972,1.599475
-8.060413,1.693711
-8.611554,1.815718
-9.906707,3.337095
-11.177000,4.293069
-12.647718,2.265157
-13.415217,0.243408
-14.217429,2.397063
-16.006241,6.216708
-16.021803,4.422532
-14.557478,-0.095811
-5.496690,2.747353
-5.123203,3.259827
-5.240610,3.385280
-5.933842,2.776999
-6.984477,1.407676
-8.215509,-0.360035
-9.324154,-3.238995
-10.005767,-5.351461
-10.602492,-4.738549
-12.221210,-1.097811
-13.992837,1.658160
-14.296844,-0.518404
-14.392987,-1.870148
-15.354757,-0.816778
-15.791023,0.665988
-15.733894,1.379538
-15.607701,1.719614
-15.552739,2.167184
-15.217978,2.612004
-14.519108,3.180033
-14.062391,3.814066
-13.367747,4.500796
-12.521705,5.211993
-11.734300,5.882886
-10.908495,6.611752
-9.905835,7.137107
-8.915090,7.478261
-7.736155,7.605237
-6.808542,7.656913
-5.927933,7.591532
-5.049203,7.394433
-4.342790,7.209716
-3.717340,6.945465
-3.047454,6.420523
-2.244483,5.723855
-1.864856,5.238733
-1.641686,4.782279
-1.519137,4.368497
-1.572441,4.256100
-1.918733,4.488683
-1.980425,4.727747
-2.379763,5.082769
-2.788888,5.188253
-2.995391,4.705984
-3.371679,4.001545
-3.944437,3.389672
-4.836230,2.814306
-5.458753,2.174781
-5.949540,1.602407
-6.788312,1.422094
-7.693390,1.781505
-8.347632,2.301736
-9.578032,4.314859
-10.671322,6.173219
-12.218269,4.730320
-13.292048,1.969788
-14.013232,2.803164
-15.341797,5.838745
-14.758524,4.373997
-13.006763,0.184277
-4.266556,0.419710
-3.973850,1.934251
-3.929706,3.553216
-4.245356,3.992177
-5.263938,3.917333
-6.873642,2.550586
-8.558302,-0.785226
-9.507227,-4.034221
-10.374544,-4.668849
-11.510928,-1.635783
-12.864067,2.246418
-13.528600,1.700785
-13.646306,-0.806127
-14.548814,-0.854211
-15.307038,0.528376
-15.332468,1.319106
-15.103944,1.674698
-14.681594,1.786952
-14.419919,2.467432
-13.704171,3.224995
-13.016095,3.825043
-12.394954,4.390999
-11.523800,4.912260
-10.875929,5.526362
-10.226686,6.161404
-9.306468,6.477160
-8.659329,6.805871
-7.621175,6.864437
-6.806182,6.870910
-6.105342,6.909903
-5.313005,6.952619
-4.419349,6.942127
-3.590033,6.811200
-2.742540,6.203181
-1.752560,5.330523
-1.312138,4.911697
-1.059313,4.661431
-0.875206,4.476148
-0.556913,4.483474
-0.320948,4.571873
-0.141769,4.877498
-0.248871,5.278647
-0.202348,5.261880
-0.398047,5.152858
-1.008537,4.861999
-1.693382,4.380814
-2.578001,3.744001
-3.518168,3.067790
-4.461381,2.349432
-5.415174,1.711139
-6.513917,1.628996
-7.565295,2.336107
-8.892497,4.775691
-10.072552,7.779684
-11.781310,7.150290
-12.698189,3.757123
-13.219802,3.257576
-14.280187,5.028456
-13.499519,3.882010
-11.627790,0.396638
-2.477443,-0.403043
-2.487001,0.647437
-2.572725,2.516096
-2.660878,4.716571
-3.588718,6.217261
-5.127279,5.884610
-7.106646,2.632005
-8.780939,-1.571664
-9.996554,-3.951674
-10.791245,-2.599752
-11.875939,1.511093
-12.527045,3.058046
-12.496116,1.049787
-12.820664,0.070176
-13.454799,0.382707
-13.566782,0.867835
-13.146280,1.125385
-12.653563,1.242632
-12.397883,1.807617
-11.914922,2.623273
-11.222604,3.385510
-11.014265,4.310819
-10.637772,5.137777
-9.958834,5.530411
-9.236955,5.986281
-8.315554,6.151353
-7.769748,6.466279
-7.189456,6.752428
-6.521711,6.777475
-5.786242,6.798832
-4.933108,6.664166
-3.872852,6.305634
-2.940304,5.900891
-2.367364,5.605645
-1.466213,4.999806
-0.562399,4.375996
0.331268,4.044195
1.113360,3.909155
1.772662,4.122598
2.360382,4.374806
3.044673,4.648050
3.338743,5.200092
3.494613,5.381289
3.240107,5.659462
2.515139,5.725347
1.522879,5.511750
0.339660,5.035100
-1.020254,4.448799
-2.528113,3.785071
-3.717782,2.858985
-4.966007,2.317951
-6.333863,2.761300
-7.862739,5.232511
-9.303739,9.023673
-11.256541,9.757029
-12.203369,5.911725
-12.761243,4.084808
-13.595826,4.697657
-12.779152,3.542321
-11.316133,0.612748
-0.467655,0.180713
-0.286758,0.556953
-0.971951,1.711994
-1.439891,3.510421
-1.946836,5.827394
-3.546624,8.011946
-5.278749,6.314130
-7.204262,1.579905
-8.672028,-2.495366
-9.993280,-3.160920
-11.134373,-0.006198
-11.594000,2.875859
-11.210370,2.425463
-10.427535,0.989868
-10.113912,0.045035
-9.645952,0.079896
-8.963004,0.785047
-8.410219,1.280507
-7.956856,1.860353
-7.649100,2.513341
-7.429363,3.243616
-7.652448,4.055816
-7.830561,4.797894
-7.652691,4.978908
-7.665759,5.593296
-7.402887,5.925900
-6.898930,6.060699
-6.363347,6.249541
-5.711280,6.250931
-4.950084,6.157424
-4.167038,5.781661
-3.235917,5.264413
-2.117456,4.672537
-0.874226,4.038309
0.513183,3.507485
1.980698,2.980588
3.541953,2.776792
5.162976,2.673668
6.517826,2.887607
7.239855,3.539202
7.987972,4.166280
8.347763,5.042509
8.196251,5.900181
7.677910,6.622346
6.954857,6.786312
5.635739,6.961157
3.946870,6.761113
2.133150,6.235487
-0.113769,5.639618
-2.000225,4.686746
-3.782797,3.842480
-5.611888,3.849057
-7.398352,5.994681
-8.967414,10.103872
-10.879600,11.860272
-11.758738,7.935432
-12.232720,4.834454
-12.592776,4.183105
-12.013240,2.973080
-11.632087,0.948767
0.421246,0.692865
0.752027,1.228626
0.206180,2.452725
0.005328,3.316183
-0.269940,4.926189
-1.844317,8.293441
-3.631182,9.380661
-5.599020,5.497274
-7.544263,0.352070
-9.308178,-2.491207
-10.436398,-1.698681
-11.135058,0.826360
-10.927798,1.455238
-9.712412,0.312189
-8.558768,-0.817474
-7.000799,-0.972987
-5.325476,-0.150174
-3.964420,0.877549
-2.518061,2.092409
-1.402126,3.380803
-0.954379,3.906575
-1.055283,4.704155
-1.551649,5.900212
-2.285799,5.800049
-3.331185,5.952961
-4.058158,5.879436
-4.115314,5.562558
-3.948323,5.430252
-3.496514,5.198976
-2.787440,4.829284
-1.877852,4.241469
-0.519673,3.577234
1.055894,2.998254
2.958690,2.259963
5.119159,1.597387
7.264929,1.195362
9.196627,1.278609
11.002275,1.468294
12.693178,1.757468
13.594614,2.711632
14.092536,3.885702
14.140429,5.227188
13.723647,6.709150
12.644433,8.171576
11.359262,8.732063
9.554100,9.176538
7.235595,9.250751
4.877595,8.809451
2.197181,8.110924
-0.169102,7.036319
-2.508725,5.932614
-4.725244,5.400885
-6.776556,6.929080
-8.664683,10.937829
-10.607251,13.173991
-11.540292,9.585043
-11.903583,5.425539
-11.869893,3.835561
-11.510830,2.798894
-11.764867,1.633975
1.148421,-0.375392
1.339423,0.879683
1.252939,2.560915
1.059080,3.960449
0.647186,5.359096
-0.040092,7.803054
-1.714570,10.528172
-3.954683,9.587389
-6.177987,4.319936
-8.165460,-0.215904
-9.672728,-1.959574
-10.771988,-1.385247
-10.761885,-1.252248
-9.350776,-2.419327
-7.734266,-3.438027
-5.670847,-3.638448
-3.265756,-3.228147
-1.034675,-2.230030
1.266209,-0.885949
3.097645,1.002651
4.055357,2.707339
4.618177,4.743144
4.949295,7.331352
4.404979,7.774995
3.689950,7.836133
2.781572,7.560953
2.165883,6.678444
1.754492,5.900754
1.826612,5.037899
2.453036,4.231882
3.516900,3.205436
5.111331,2.273086
7.006576,1.337953
9.069586,0.527456
11.421519,-0.047163
13.682251,-0.421756
15.311666,-0.127915
16.467041,0.456434
17.383032,1.200146
17.970907,2.338503
18.121510,3.877444
17.807032,5.662021
17.212236,7.336587
15.922807,8.979391
14.131200,10.507053
11.953908,12.025105
9.526553,12.401891
6.829752,12.196904
3.812609,11.494411
1.035027,10.184232
-1.670339,8.642859
-4.171149,7.463733
-6.686955,8.378307
-9.134434,12.214087
-10.761489,14.832267
-11.478604,11.111090
-11.654480,5.971254
-11.395600,3.711296
-11.118147,2.738074
-11.554379,2.067923
2.918704,-0.688229
2.458158,0.687657
1.954243,2.409383
1.346165,4.465084
0.996022,6.098380
1.045801,7.570538
-0.167314,10.529116
-2.480531,12.430244
-4.384130,8.268929
-6.218204,3.125049
-7.964091,-0.283394
-8.876031,-1.778342
-8.526248,-2.943354
-6.708740,-4.627156
-4.244308,-5.976094
-1.867806,-6.193901
0.466158,-5.669174
2.638955,-4.565608
4.482309,-2.995400
5.912591,-0.909938
6.576813,1.757378
7.589509,3.698144
8.488781,5.577734
8.223875,7.053836
8.208788,7.959281
7.989074,8.373384
7.707475,7.923965
7.698472,6.827341
7.728918,5.644281
8.247260,4.333671
9.187250,2.830724
10.655257,1.509170
12.245215,0.116493
13.783872,-0.942060
15.239239,-1.482013
16.209801,-1.569173
16.886982,-1.366807
17.243080,-0.856252
17.184477,0.060944
16.953154,1.427610
16.596855,3.093390
16.053555,5.012335
15.324053,7.097859
14.408546,9.084543
13.089860,11.142673
11.333190,13.274417
9.219497,14.477763
6.642498,14.983522
3.836711,14.577373
1.038119,13.299035
-1.732921,11.514961
-4.143380,9.794650
-6.734924,10.028117
-9.415511,13.314926
-11.099495,15.975388
-11.592428,12.123308
-11.255452,6.217450
-10.671426,3.508407
-10.818324,2.754410
-11.345485,2.137691
6.402846,-0.018693
5.107322,1.577342
3.848433,2.798392
2.721699,4.277593
1.526590,6.365966
0.869118,8.182269
0.120930,10.757469
-1.658101,13.772028
-3.244719,11.683796
-4.402946,6.319723
-5.524199,1.903688
-5.921468,-1.224854
-4.845473,-3.889470
-2.484500,-6.433619
0.210994,-8.069518
2.486593,-8.257034
4.472852,-7.605078
6.085473,-6.193085
7.124098,-4.123519
7.959801,-1.713754
8.255300,1.188150
8.681866,3.307298
9.443958,4.636379
9.225305,6.330064
9.434917,7.276000
9.664952,7.670352
9.619563,7.726750
10.019547,6.482044
10.202482,5.124884
10.640935,3.387810
11.422959,1.456311
12.218314,-0.099508
12.689232,-1.301755
13.041039,-2.424522
12.927580,-3.027242
12.264727,-3.054111
11.757329,-2.816174
11.265266,-2.044231
10.767872,-0.965352
10.318331,0.521268
9.994116,2.262354
9.706500,4.249755
9.339986,6.477924
8.844902,8.912204
8.204463,11.436832
7.261633,13.906745
5.848015,15.820878
3.982625,17.023554
1.916925,17.107294
-0.419169,16.085030
-2.688163,14.151342
-4.810364,12.108172
-7.277315,11.849473
-9.772676,14.839355
-11.619040,17.206274
-11.842921,12.887053
-11.010303,6.319559
-10.088084,3.299038
-10.533754,2.697374
-11.191384,2.007174
10.143721,1.297652
8.328650,3.582789
6.502906,4.823267
4.424057,5.593613
2.039092,7.137060
0.902269,8.769085
0.472001,10.440006
-0.807407,12.901572
-2.388088,13.035522
-3.162638,8.792400
-3.492963,3.579158
-3.232460,-1.040013
-1.538099,-5.265500
0.753517,-8.650313
2.659592,-10.358455
3.778955,-10.350088
4.876105,-9.379986
5.861598,-7.577612
6.494975,-5.157106
7.108047,-2.552433
7.568081,-0.004911
7.425623,2.666495
7.801020,4.256189
7.816136,5.667248
7.958399,6.413184
8.342283,6.610475
8.085454,6.661806
8.570979,5.344173
8.902603,3.862220
8.863260,2.203511
8.965121,0.237757
8.467700,-1.114774
7.296942,-2.148160
6.153895,-3.024772
5.001112,-3.364259
4.163698,-3.330525
3.786474,-2.906632
3.612182,-1.988957
3.438120,-0.663756
3.183284,1.089934
3.049875,2.994364
2.983901,4.992383
2.871229,7.094143
2.624193,9.383459
2.337974,11.839965
1.953712,14.269378
1.181345,16.437191
-0.054129,18.151545
-1.509442,18.768387
-3.269759,18.098469
-4.756976,16.168629
-6.279470,14.005742
-8.323184,13.608717
-10.419510,16.315966
-12.155828,18.219894
-11.989026,13.118558
-10.826327,6.147060
-9.819719,3.089808
-10.206335,2.509865
-10.890369,1.883182
