U,V
12.99618,-4.732147
5.696182,-1.032147
5.696182,-2.032147
5.896183,-2.832147
6.396183,-3.732147
7.096182,-4.432148
7.996182,-5.232147
8.896182,-5.932148
9.696182,-6.632147
10.49618,-7.132147
11.29618,-7.532147
12.09618,-7.732147
12.69618,-7.932148
13.39618,-7.832147
13.99618,-7.632147
14.39618,-7.432148
14.69618,-7.032147
14.89618,-6.532147
14.89618,-6.132147
14.89618,-5.532147
14.79618,-5.132147
14.69618,-4.732147
14.59618,-4.332147
14.49618,-3.932147
14.39618,-3.632147
14.19618,-3.232147
13.89618,-2.832147
13.59618,-2.432147
13.39618,-2.032147
13.09618,-1.532147
12.89618,-1.132147
12.69618,-0.6321473
12.39618,-0.3321472
12.09618,6.79E-02
11.89618,0.2678528
11.79618,0.2678528
11.69618,6.79E-02
11.79618,-0.2321472
11.89618,-0.7321472
12.09618,-1.232147
12.19618,-1.832147
12.29618,-2.532147
12.29618,-3.432147
12.19618,-4.332147
12.09618,-5.332147
11.99618,-6.332147
11.89618,-7.332147
11.89618,-8.132148
11.99618,-8.732147
12.19618,-9.132148
12.39618,-9.432147
12.59618,-9.332148
12.69618,-9.232147
12.89618,-8.832148
12.89618,-8.432147
12.89618,-7.932148
12.99618,-7.532147
12.99618,-7.032147
12.99618,-6.532147
12.99618,-6.132147
12.99618,-5.832147
12.99618,-5.532147
12.99618,-5.432148
12.99618,-5.432148
13.09618,-5.532147
13.29618,-5.732147
13.69618,-6.032147
14.39618,-6.132147
15.19618,-6.432148
6.296182,-1.832147
6.596182,-3.232147
7.096182,-4.432148
7.896183,-5.532147
8.796183,-6.532147
9.896182,-7.432148
10.89618,-8.132148
11.79618,-8.732147
12.79618,-9.232147
13.79618,-9.532147
14.69618,-9.632148
15.59618,-9.432147
16.09618,-8.932147
16.49618,-8.432147
16.79618,-7.732147
16.99618,-7.032147
17.09618,-6.332147
17.19618,-5.632147
17.19618,-4.932148
17.09618,-4.432148
16.89618,-3.932147
16.69618,-3.532147
16.39618,-3.032147
16.19618,-2.732147
15.79618,-2.332147
15.49618,-1.932147
15.19618,-1.532147
14.89618,-1.032147
14.59618,-0.6321473
14.29618,-0.2321472
13.99618,0.1678528
13.59618,0.4678528
13.29618,0.7678528
12.99618,0.7678528
12.89618,0.5678528
12.89618,0.1678528
13.09618,-0.4321472
13.39618,-1.132147
13.89618,-1.832147
14.39618,-2.532147
14.69618,-3.232147
14.89618,-3.932147
14.99618,-4.732147
15.09618,-5.532147
15.09618,-6.232147
14.99618,-7.032147
14.89618,-7.632147
14.89618,-8.132148
14.69618,-8.432147
14.59618,-8.632148
14.49618,-8.532147
14.39618,-8.332148
14.29618,-8.032147
14.29618,-7.632147
14.19618,-7.232147
14.19618,-6.732147
14.19618,-6.232147
14.29618,-5.732147
14.19618,-5.232147
14.19618,-4.832147
14.09618,-4.532147
13.99618,-4.532147
13.99618,-4.932148
14.09618,-5.632147
14.39618,-6.432148
15.09618,-7.232147
16.09618,-8.032147
17.19618,-8.932147
7.696182,-2.932147
8.096183,-4.632147
8.696182,-6.232147
9.696182,-7.632147
10.89618,-8.832148
11.99618,-9.832148
13.09618,-10.53215
14.19618,-11.03215
15.19618,-11.33215
16.19618,-11.43215
17.09618,-11.03215
17.69618,-10.63215
18.19618,-9.832148
18.49618,-9.032147
18.89618,-8.132148
19.19618,-7.332147
19.49618,-6.532147
19.69618,-5.632147
19.69618,-4.832147
19.49618,-4.032147
19.19618,-3.232147
18.59618,-2.632147
18.19618,-2.032147
17.59618,-1.532147
17.19618,-1.032147
16.79618,-0.6321473
16.39618,-0.1321472
16.09618,0.1678528
15.89618,0.5678528
15.59618,0.8678528
15.29618,1.067853
14.99618,1.267853
14.69618,1.267853
14.39618,1.067853
14.29618,0.6678528
14.29618,-3.21E-02
14.49618,-0.9321472
14.89618,-1.932147
15.49618,-2.832147
16.09618,-3.632147
16.69618,-4.332147
17.19618,-4.932148
17.49618,-5.432148
17.69618,-6.032147
17.79618,-6.432148
17.69618,-6.932148
17.69618,-7.332147
17.49618,-7.532147
17.29618,-7.432148
16.89618,-7.332147
16.59618,-7.132147
16.09618,-6.932148
15.79618,-6.732147
15.49618,-6.532147
15.39618,-6.232147
15.19618,-5.832147
15.09618,-5.332147
14.79618,-4.832147
14.69618,-4.232147
14.49618,-3.732147
14.49618,-3.532147
14.39618,-3.932147
14.49618,-4.932148
14.69618,-6.232147
15.39618,-7.732147
16.39618,-9.232147
17.59618,-10.53215
18.79618,-11.83215
10.09618,-3.732147
10.49618,-6.032147
11.09618,-8.132148
12.19618,-9.832148
13.29618,-11.23215
14.49618,-12.13215
15.59618,-12.63215
16.59618,-12.93215
17.39618,-12.93215
18.29618,-12.73215
18.99618,-12.23215
19.69618,-11.63215
20.19618,-10.73215
20.69618,-9.932147
21.09618,-8.932147
21.49618,-7.932148
21.89618,-6.832147
21.99618,-5.632147
21.89618,-4.332147
21.49618,-3.032147
20.69618,-1.932147
19.79618,-1.032147
18.99618,-0.4321472
18.19618,6.79E-02
17.49618,0.3678528
16.99618,0.6678528
16.49618,0.9678528
16.19618,1.167853
15.99618,1.367853
15.69618,1.567853
15.49618,1.867853
15.29618,1.867853
14.99618,1.767853
14.89618,1.467853
14.79618,0.8678528
14.79618,-3.21E-02
14.89618,-1.132147
15.09618,-2.332147
15.59618,-3.332147
16.19618,-4.332147
16.79618,-5.032147
17.39618,-5.532147
17.79618,-5.832147
17.99618,-6.132147
18.09618,-6.332147
17.99618,-6.532147
17.89618,-6.732147
17.79618,-6.732147
17.49618,-6.632147
17.09618,-6.332147
16.59618,-6.132147
16.19618,-5.832147
15.79618,-5.632147
15.49618,-5.532147
15.29618,-5.432148
14.99618,-5.232147
14.69618,-4.932148
14.59618,-4.432148
14.39618,-3.832147
